"Measure code","SEX","COUNTRY_REGION","YEAR","VALUE"
"REHAB_1","ALL","BGR","1991","46379.07"
"REHAB_1","FEMALE","BGR","1991","41551.76"
"REHAB_1","MALE","BGR","1991","51357.30"
"REHAB_1","ALL","BGR","1992","46428.03"
"REHAB_1","FEMALE","BGR","1992","41729.06"
"REHAB_1","MALE","BGR","1992","51286.32"
"REHAB_1","ALL","BGR","1993","46520.86"
"REHAB_1","FEMALE","BGR","1993","41936.54"
"REHAB_1","MALE","BGR","1993","51272.33"
"REHAB_1","ALL","BGR","1994","46664.84"
"REHAB_1","FEMALE","BGR","1994","42181.80"
"REHAB_1","MALE","BGR","1994","51322.81"
"REHAB_1","ALL","BGR","1995","46856.69"
"REHAB_1","FEMALE","BGR","1995","42460.98"
"REHAB_1","MALE","BGR","1995","51434.53"
"REHAB_1","ALL","BGR","1996","47079.96"
"REHAB_1","FEMALE","BGR","1996","42765.71"
"REHAB_1","MALE","BGR","1996","51582.32"
"REHAB_1","ALL","BGR","1997","47303.64"
"REHAB_1","FEMALE","BGR","1997","43067.81"
"REHAB_1","MALE","BGR","1997","51732.81"
"REHAB_1","ALL","BGR","1998","47532.17"
"REHAB_1","FEMALE","BGR","1998","43370.12"
"REHAB_1","MALE","BGR","1998","51893.49"
"REHAB_1","ALL","BGR","1999","47755.23"
"REHAB_1","FEMALE","BGR","1999","43662.72"
"REHAB_1","MALE","BGR","1999","52052.26"
"REHAB_1","ALL","BGR","2000","47970.52"
"REHAB_1","FEMALE","BGR","2000","43939.81"
"REHAB_1","MALE","BGR","2000","52209.99"
"REHAB_1","ALL","BGR","2001","48165.06"
"REHAB_1","FEMALE","BGR","2001","44189.33"
"REHAB_1","MALE","BGR","2001","52354.62"
"REHAB_1","ALL","BGR","2002","48316.93"
"REHAB_1","FEMALE","BGR","2002","44385.18"
"REHAB_1","MALE","BGR","2002","52468.10"
"REHAB_1","ALL","BGR","2003","48447.68"
"REHAB_1","FEMALE","BGR","2003","44554.97"
"REHAB_1","MALE","BGR","2003","52565.57"
"REHAB_1","ALL","BGR","2004","48572.67"
"REHAB_1","FEMALE","BGR","2004","44721.25"
"REHAB_1","MALE","BGR","2004","52654.78"
"REHAB_1","ALL","BGR","2005","48687.38"
"REHAB_1","FEMALE","BGR","2005","44889.38"
"REHAB_1","MALE","BGR","2005","52720.00"
"REHAB_1","ALL","BGR","2006","48781.57"
"REHAB_1","FEMALE","BGR","2006","45050.39"
"REHAB_1","MALE","BGR","2006","52748.52"
"REHAB_1","ALL","BGR","2007","48852.48"
"REHAB_1","FEMALE","BGR","2007","45193.16"
"REHAB_1","MALE","BGR","2007","52744.98"
"REHAB_1","ALL","BGR","2008","48949.40"
"REHAB_1","FEMALE","BGR","2008","45363.90"
"REHAB_1","MALE","BGR","2008","52761.72"
"REHAB_1","ALL","BGR","2009","49101.37"
"REHAB_1","FEMALE","BGR","2009","45589.17"
"REHAB_1","MALE","BGR","2009","52830.84"
"REHAB_1","ALL","BGR","2010","49322.93"
"REHAB_1","FEMALE","BGR","2010","45878.75"
"REHAB_1","MALE","BGR","2010","52972.66"
"REHAB_1","ALL","BGR","2011","49576.98"
"REHAB_1","FEMALE","BGR","2011","46190.99"
"REHAB_1","MALE","BGR","2011","53156.89"
"REHAB_1","ALL","BGR","2012","49795.09"
"REHAB_1","FEMALE","BGR","2012","46458.42"
"REHAB_1","MALE","BGR","2012","53318.15"
"REHAB_1","ALL","BGR","2013","50000.71"
"REHAB_1","FEMALE","BGR","2013","46711.37"
"REHAB_1","MALE","BGR","2013","53472.77"
"REHAB_1","ALL","BGR","2014","50200.01"
"REHAB_1","FEMALE","BGR","2014","46957.44"
"REHAB_1","MALE","BGR","2014","53624.10"
"REHAB_1","ALL","BGR","2015","50389.58"
"REHAB_1","FEMALE","BGR","2015","47194.78"
"REHAB_1","MALE","BGR","2015","53765.44"
"REHAB_1","ALL","BGR","2016","50543.20"
"REHAB_1","FEMALE","BGR","2016","47515.01"
"REHAB_1","MALE","BGR","2016","53745.74"
"REHAB_1","ALL","BGR","2017","50679.85"
"REHAB_1","FEMALE","BGR","2017","47804.57"
"REHAB_1","MALE","BGR","2017","53723.65"
"REHAB_1","ALL","BGR","2018","50853.45"
"REHAB_1","FEMALE","BGR","2018","47995.27"
"REHAB_1","MALE","BGR","2018","53881.46"
"REHAB_1","ALL","BGR","2019","51052.91"
"REHAB_1","FEMALE","BGR","2019","48196.58"
"REHAB_1","MALE","BGR","2019","54080.32"
"REHAB_1","ALL","BIH","1990","37974.89"
"REHAB_1","FEMALE","BIH","1990","34671.37"
"REHAB_1","MALE","BIH","1990","41275.79"
"REHAB_1","ALL","BIH","1991","38084.57"
"REHAB_1","FEMALE","BIH","1991","34861.69"
"REHAB_1","MALE","BIH","1991","41315.48"
"REHAB_1","ALL","BIH","1992","39892.31"
"REHAB_1","FEMALE","BIH","1992","36345.83"
"REHAB_1","MALE","BIH","1992","43488.38"
"REHAB_1","ALL","BIH","1993","40786.90"
"REHAB_1","FEMALE","BIH","1993","37109.68"
"REHAB_1","MALE","BIH","1993","44560.72"
"REHAB_1","ALL","BIH","1994","41380.32"
"REHAB_1","FEMALE","BIH","1994","37673.57"
"REHAB_1","MALE","BIH","1994","45231.81"
"REHAB_1","ALL","BIH","1995","43430.69"
"REHAB_1","FEMALE","BIH","1995","39496.51"
"REHAB_1","MALE","BIH","1995","47577.45"
"REHAB_1","ALL","BIH","1996","42891.21"
"REHAB_1","FEMALE","BIH","1996","39099.08"
"REHAB_1","MALE","BIH","1996","46887.38"
"REHAB_1","ALL","BIH","1997","42770.83"
"REHAB_1","FEMALE","BIH","1997","38974.57"
"REHAB_1","MALE","BIH","1997","46718.02"
"REHAB_1","ALL","BIH","1998","42742.30"
"REHAB_1","FEMALE","BIH","1998","38934.86"
"REHAB_1","MALE","BIH","1998","46654.56"
"REHAB_1","ALL","BIH","1999","42937.83"
"REHAB_1","FEMALE","BIH","1999","39129.55"
"REHAB_1","MALE","BIH","1999","46832.40"
"REHAB_1","ALL","BIH","2000","43238.50"
"REHAB_1","FEMALE","BIH","2000","39458.34"
"REHAB_1","MALE","BIH","2000","47103.71"
"REHAB_1","ALL","BIH","2001","43432.21"
"REHAB_1","FEMALE","BIH","2001","39710.90"
"REHAB_1","MALE","BIH","2001","47233.02"
"REHAB_1","ALL","BIH","2002","43460.99"
"REHAB_1","FEMALE","BIH","2002","39814.12"
"REHAB_1","MALE","BIH","2002","47168.83"
"REHAB_1","ALL","BIH","2003","43428.60"
"REHAB_1","FEMALE","BIH","2003","39868.81"
"REHAB_1","MALE","BIH","2003","47028.73"
"REHAB_1","ALL","BIH","2004","43551.49"
"REHAB_1","FEMALE","BIH","2004","40061.64"
"REHAB_1","MALE","BIH","2004","47078.34"
"REHAB_1","ALL","BIH","2005","43845.80"
"REHAB_1","FEMALE","BIH","2005","40399.64"
"REHAB_1","MALE","BIH","2005","47340.18"
"REHAB_1","ALL","BIH","2006","44072.90"
"REHAB_1","FEMALE","BIH","2006","40665.27"
"REHAB_1","MALE","BIH","2006","47531.06"
"REHAB_1","ALL","BIH","2007","44295.58"
"REHAB_1","FEMALE","BIH","2007","40923.72"
"REHAB_1","MALE","BIH","2007","47720.87"
"REHAB_1","ALL","BIH","2008","44609.00"
"REHAB_1","FEMALE","BIH","2008","41265.19"
"REHAB_1","MALE","BIH","2008","48019.50"
"REHAB_1","ALL","BIH","2009","44943.21"
"REHAB_1","FEMALE","BIH","2009","41627.27"
"REHAB_1","MALE","BIH","2009","48339.22"
"REHAB_1","ALL","BIH","2010","45295.34"
"REHAB_1","FEMALE","BIH","2010","42012.61"
"REHAB_1","MALE","BIH","2010","48669.80"
"REHAB_1","ALL","BIH","2011","45627.75"
"REHAB_1","FEMALE","BIH","2011","42384.34"
"REHAB_1","MALE","BIH","2011","48971.22"
"REHAB_1","ALL","BIH","2012","45940.35"
"REHAB_1","FEMALE","BIH","2012","42745.99"
"REHAB_1","MALE","BIH","2012","49240.36"
"REHAB_1","ALL","BIH","2013","46267.54"
"REHAB_1","FEMALE","BIH","2013","43127.07"
"REHAB_1","MALE","BIH","2013","49519.62"
"REHAB_1","ALL","BIH","2014","46631.45"
"REHAB_1","FEMALE","BIH","2014","43539.87"
"REHAB_1","MALE","BIH","2014","49841.49"
"REHAB_1","ALL","BIH","2015","47020.73"
"REHAB_1","FEMALE","BIH","2015","43974.51"
"REHAB_1","MALE","BIH","2015","50191.45"
"REHAB_1","ALL","BIH","2016","47776.37"
"REHAB_1","FEMALE","BIH","2016","44777.56"
"REHAB_1","MALE","BIH","2016","50904.96"
"REHAB_1","ALL","BIH","2017","48533.75"
"REHAB_1","FEMALE","BIH","2017","45575.76"
"REHAB_1","MALE","BIH","2017","51626.62"
"REHAB_1","ALL","BIH","2018","48946.80"
"REHAB_1","FEMALE","BIH","2018","46036.53"
"REHAB_1","MALE","BIH","2018","51996.24"
"REHAB_1","ALL","BIH","2019","49337.34"
"REHAB_1","FEMALE","BIH","2019","46507.46"
"REHAB_1","MALE","BIH","2019","52308.62"
"REHAB_1","ALL","BLR","1990","41055.40"
"REHAB_1","FEMALE","BLR","1990","40486.10"
"REHAB_1","MALE","BLR","1990","41699.54"
"REHAB_1","ALL","BLR","1991","41078.46"
"REHAB_1","FEMALE","BLR","1991","40493.87"
"REHAB_1","MALE","BLR","1991","41738.81"
"REHAB_1","ALL","BLR","1992","41150.46"
"REHAB_1","FEMALE","BLR","1992","40539.72"
"REHAB_1","MALE","BLR","1992","41839.41"
"REHAB_1","ALL","BLR","1993","41260.90"
"REHAB_1","FEMALE","BLR","1993","40631.76"
"REHAB_1","MALE","BLR","1993","41969.93"
"REHAB_1","ALL","BLR","1994","41418.97"
"REHAB_1","FEMALE","BLR","1994","40772.44"
"REHAB_1","MALE","BLR","1994","42147.15"
"REHAB_1","ALL","BLR","1995","41639.00"
"REHAB_1","FEMALE","BLR","1995","40972.48"
"REHAB_1","MALE","BLR","1995","42389.48"
"REHAB_1","ALL","BLR","1996","41946.40"
"REHAB_1","FEMALE","BLR","1996","41251.26"
"REHAB_1","MALE","BLR","1996","42729.08"
"REHAB_1","ALL","BLR","1997","42342.67"
"REHAB_1","FEMALE","BLR","1997","41595.89"
"REHAB_1","MALE","BLR","1997","43183.60"
"REHAB_1","ALL","BLR","1998","42756.68"
"REHAB_1","FEMALE","BLR","1998","41959.77"
"REHAB_1","MALE","BLR","1998","43654.43"
"REHAB_1","ALL","BLR","1999","43150.75"
"REHAB_1","FEMALE","BLR","1999","42311.06"
"REHAB_1","MALE","BLR","1999","44097.35"
"REHAB_1","ALL","BLR","2000","43501.99"
"REHAB_1","FEMALE","BLR","2000","42630.00"
"REHAB_1","MALE","BLR","2000","44485.75"
"REHAB_1","ALL","BLR","2001","43814.30"
"REHAB_1","FEMALE","BLR","2001","42920.17"
"REHAB_1","MALE","BLR","2001","44824.08"
"REHAB_1","ALL","BLR","2002","44108.16"
"REHAB_1","FEMALE","BLR","2002","43189.98"
"REHAB_1","MALE","BLR","2002","45146.72"
"REHAB_1","ALL","BLR","2003","44373.41"
"REHAB_1","FEMALE","BLR","2003","43438.12"
"REHAB_1","MALE","BLR","2003","45433.30"
"REHAB_1","ALL","BLR","2004","44630.28"
"REHAB_1","FEMALE","BLR","2004","43685.67"
"REHAB_1","MALE","BLR","2004","45702.78"
"REHAB_1","ALL","BLR","2005","44861.66"
"REHAB_1","FEMALE","BLR","2005","43923.23"
"REHAB_1","MALE","BLR","2005","45929.38"
"REHAB_1","ALL","BLR","2006","45041.48"
"REHAB_1","FEMALE","BLR","2006","44138.71"
"REHAB_1","MALE","BLR","2006","46070.88"
"REHAB_1","ALL","BLR","2007","45194.40"
"REHAB_1","FEMALE","BLR","2007","44347.33"
"REHAB_1","MALE","BLR","2007","46161.94"
"REHAB_1","ALL","BLR","2008","45310.58"
"REHAB_1","FEMALE","BLR","2008","44531.40"
"REHAB_1","MALE","BLR","2008","46201.88"
"REHAB_1","ALL","BLR","2009","45407.70"
"REHAB_1","FEMALE","BLR","2009","44696.61"
"REHAB_1","MALE","BLR","2009","46222.28"
"REHAB_1","ALL","BLR","2010","45499.69"
"REHAB_1","FEMALE","BLR","2010","44844.85"
"REHAB_1","MALE","BLR","2010","46250.89"
"REHAB_1","ALL","BLR","2011","45562.44"
"REHAB_1","FEMALE","BLR","2011","44955.60"
"REHAB_1","MALE","BLR","2011","46259.58"
"REHAB_1","ALL","BLR","2012","45604.41"
"REHAB_1","FEMALE","BLR","2012","45046.16"
"REHAB_1","MALE","BLR","2012","46246.23"
"REHAB_1","ALL","BLR","2013","45630.04"
"REHAB_1","FEMALE","BLR","2013","45114.12"
"REHAB_1","MALE","BLR","2013","46223.18"
"REHAB_1","ALL","BLR","2014","45631.91"
"REHAB_1","FEMALE","BLR","2014","45158.54"
"REHAB_1","MALE","BLR","2014","46175.95"
"REHAB_1","ALL","BLR","2015","45616.51"
"REHAB_1","FEMALE","BLR","2015","45190.77"
"REHAB_1","MALE","BLR","2015","46105.54"
"REHAB_1","ALL","BLR","2016","45171.05"
"REHAB_1","FEMALE","BLR","2016","45098.03"
"REHAB_1","MALE","BLR","2016","45254.87"
"REHAB_1","ALL","BLR","2017","44803.76"
"REHAB_1","FEMALE","BLR","2017","45076.78"
"REHAB_1","MALE","BLR","2017","44490.62"
"REHAB_1","ALL","BLR","2018","44980.18"
"REHAB_1","FEMALE","BLR","2018","45240.52"
"REHAB_1","MALE","BLR","2018","44681.77"
"REHAB_1","ALL","BLR","2019","45256.61"
"REHAB_1","FEMALE","BLR","2019","45428.90"
"REHAB_1","MALE","BLR","2019","45059.25"
"REHAB_1","ALL","CHE","1990","45538.66"
"REHAB_1","FEMALE","CHE","1990","45352.25"
"REHAB_1","MALE","CHE","1990","45730.60"
"REHAB_1","ALL","CHE","1991","45780.37"
"REHAB_1","FEMALE","CHE","1991","45542.37"
"REHAB_1","MALE","CHE","1991","46025.43"
"REHAB_1","ALL","CHE","1992","46020.17"
"REHAB_1","FEMALE","CHE","1992","45741.94"
"REHAB_1","MALE","CHE","1992","46306.85"
"REHAB_1","ALL","CHE","1993","46263.98"
"REHAB_1","FEMALE","CHE","1993","45964.84"
"REHAB_1","MALE","CHE","1993","46572.55"
"REHAB_1","ALL","CHE","1994","46506.34"
"REHAB_1","FEMALE","CHE","1994","46208.89"
"REHAB_1","MALE","CHE","1994","46813.62"
"REHAB_1","ALL","CHE","1995","46731.67"
"REHAB_1","FEMALE","CHE","1995","46465.61"
"REHAB_1","MALE","CHE","1995","47007.02"
"REHAB_1","ALL","CHE","1996","46923.48"
"REHAB_1","FEMALE","CHE","1996","46715.99"
"REHAB_1","MALE","CHE","1996","47138.62"
"REHAB_1","ALL","CHE","1997","47089.64"
"REHAB_1","FEMALE","CHE","1997","46952.07"
"REHAB_1","MALE","CHE","1997","47232.52"
"REHAB_1","ALL","CHE","1998","47235.62"
"REHAB_1","FEMALE","CHE","1998","47169.43"
"REHAB_1","MALE","CHE","1998","47304.50"
"REHAB_1","ALL","CHE","1999","47364.28"
"REHAB_1","FEMALE","CHE","1999","47353.41"
"REHAB_1","MALE","CHE","1999","47375.60"
"REHAB_1","ALL","CHE","2000","47487.06"
"REHAB_1","FEMALE","CHE","2000","47497.11"
"REHAB_1","MALE","CHE","2000","47476.57"
"REHAB_1","ALL","CHE","2001","47566.65"
"REHAB_1","FEMALE","CHE","2001","47588.77"
"REHAB_1","MALE","CHE","2001","47543.58"
"REHAB_1","ALL","CHE","2002","47567.89"
"REHAB_1","FEMALE","CHE","2002","47622.24"
"REHAB_1","MALE","CHE","2002","47511.18"
"REHAB_1","ALL","CHE","2003","47521.29"
"REHAB_1","FEMALE","CHE","2003","47622.74"
"REHAB_1","MALE","CHE","2003","47415.53"
"REHAB_1","ALL","CHE","2004","47464.71"
"REHAB_1","FEMALE","CHE","2004","47621.91"
"REHAB_1","MALE","CHE","2004","47301.04"
"REHAB_1","ALL","CHE","2005","47441.58"
"REHAB_1","FEMALE","CHE","2005","47658.57"
"REHAB_1","MALE","CHE","2005","47216.04"
"REHAB_1","ALL","CHE","2006","47427.78"
"REHAB_1","FEMALE","CHE","2006","47730.15"
"REHAB_1","MALE","CHE","2006","47114.13"
"REHAB_1","ALL","CHE","2007","47379.16"
"REHAB_1","FEMALE","CHE","2007","47799.47"
"REHAB_1","MALE","CHE","2007","46944.17"
"REHAB_1","ALL","CHE","2008","47303.02"
"REHAB_1","FEMALE","CHE","2008","47855.64"
"REHAB_1","MALE","CHE","2008","46732.55"
"REHAB_1","ALL","CHE","2009","47215.95"
"REHAB_1","FEMALE","CHE","2009","47893.59"
"REHAB_1","MALE","CHE","2009","46518.30"
"REHAB_1","ALL","CHE","2010","47130.21"
"REHAB_1","FEMALE","CHE","2010","47904.37"
"REHAB_1","MALE","CHE","2010","46335.31"
"REHAB_1","ALL","CHE","2011","47009.18"
"REHAB_1","FEMALE","CHE","2011","47852.79"
"REHAB_1","MALE","CHE","2011","46145.09"
"REHAB_1","ALL","CHE","2012","46838.76"
"REHAB_1","FEMALE","CHE","2012","47736.00"
"REHAB_1","MALE","CHE","2012","45921.89"
"REHAB_1","ALL","CHE","2013","46668.57"
"REHAB_1","FEMALE","CHE","2013","47600.78"
"REHAB_1","MALE","CHE","2013","45718.10"
"REHAB_1","ALL","CHE","2014","46556.68"
"REHAB_1","FEMALE","CHE","2014","47505.37"
"REHAB_1","MALE","CHE","2014","45591.48"
"REHAB_1","ALL","CHE","2015","46556.21"
"REHAB_1","FEMALE","CHE","2015","47497.42"
"REHAB_1","MALE","CHE","2015","45600.57"
"REHAB_1","ALL","CHE","2016","46755.83"
"REHAB_1","FEMALE","CHE","2016","47607.11"
"REHAB_1","MALE","CHE","2016","45893.18"
"REHAB_1","ALL","CHE","2017","46879.50"
"REHAB_1","FEMALE","CHE","2017","47664.94"
"REHAB_1","MALE","CHE","2017","46085.08"
"REHAB_1","ALL","CHE","2018","46284.98"
"REHAB_1","FEMALE","CHE","2018","47109.89"
"REHAB_1","MALE","CHE","2018","45452.12"
"REHAB_1","ALL","CHE","2019","44983.30"
"REHAB_1","FEMALE","CHE","2019","45907.31"
"REHAB_1","MALE","CHE","2019","44051.98"
"REHAB_1","ALL","CYP","1990","33637.03"
"REHAB_1","FEMALE","CYP","1990","33243.09"
"REHAB_1","MALE","CYP","1990","34025.80"
"REHAB_1","ALL","CYP","1991","33722.85"
"REHAB_1","FEMALE","CYP","1991","33326.73"
"REHAB_1","MALE","CYP","1991","34113.47"
"REHAB_1","ALL","CYP","1992","33808.55"
"REHAB_1","FEMALE","CYP","1992","33418.24"
"REHAB_1","MALE","CYP","1992","34193.39"
"REHAB_1","ALL","CYP","1993","33903.88"
"REHAB_1","FEMALE","CYP","1993","33518.62"
"REHAB_1","MALE","CYP","1993","34283.75"
"REHAB_1","ALL","CYP","1994","34023.47"
"REHAB_1","FEMALE","CYP","1994","33637.59"
"REHAB_1","MALE","CYP","1994","34403.96"
"REHAB_1","ALL","CYP","1995","34164.62"
"REHAB_1","FEMALE","CYP","1995","33778.56"
"REHAB_1","MALE","CYP","1995","34545.35"
"REHAB_1","ALL","CYP","1996","34332.91"
"REHAB_1","FEMALE","CYP","1996","33946.44"
"REHAB_1","MALE","CYP","1996","34714.19"
"REHAB_1","ALL","CYP","1997","34522.28"
"REHAB_1","FEMALE","CYP","1997","34137.02"
"REHAB_1","MALE","CYP","1997","34902.65"
"REHAB_1","ALL","CYP","1998","34726.80"
"REHAB_1","FEMALE","CYP","1998","34339.85"
"REHAB_1","MALE","CYP","1998","35109.15"
"REHAB_1","ALL","CYP","1999","34940.22"
"REHAB_1","FEMALE","CYP","1999","34547.00"
"REHAB_1","MALE","CYP","1999","35329.08"
"REHAB_1","ALL","CYP","2000","35169.36"
"REHAB_1","FEMALE","CYP","2000","34773.13"
"REHAB_1","MALE","CYP","2000","35561.58"
"REHAB_1","ALL","CYP","2001","35409.78"
"REHAB_1","FEMALE","CYP","2001","35021.08"
"REHAB_1","MALE","CYP","2001","35795.04"
"REHAB_1","ALL","CYP","2002","35656.79"
"REHAB_1","FEMALE","CYP","2002","35282.49"
"REHAB_1","MALE","CYP","2002","36028.36"
"REHAB_1","ALL","CYP","2003","35903.76"
"REHAB_1","FEMALE","CYP","2003","35544.42"
"REHAB_1","MALE","CYP","2003","36261.09"
"REHAB_1","ALL","CYP","2004","36149.42"
"REHAB_1","FEMALE","CYP","2004","35802.00"
"REHAB_1","MALE","CYP","2004","36495.51"
"REHAB_1","ALL","CYP","2005","36392.54"
"REHAB_1","FEMALE","CYP","2005","36057.74"
"REHAB_1","MALE","CYP","2005","36726.72"
"REHAB_1","ALL","CYP","2006","36648.95"
"REHAB_1","FEMALE","CYP","2006","36319.53"
"REHAB_1","MALE","CYP","2006","36978.48"
"REHAB_1","ALL","CYP","2007","36924.52"
"REHAB_1","FEMALE","CYP","2007","36590.93"
"REHAB_1","MALE","CYP","2007","37258.99"
"REHAB_1","ALL","CYP","2008","37200.01"
"REHAB_1","FEMALE","CYP","2008","36859.99"
"REHAB_1","MALE","CYP","2008","37541.70"
"REHAB_1","ALL","CYP","2009","37454.30"
"REHAB_1","FEMALE","CYP","2009","37112.98"
"REHAB_1","MALE","CYP","2009","37798.10"
"REHAB_1","ALL","CYP","2010","37663.52"
"REHAB_1","FEMALE","CYP","2010","37335.95"
"REHAB_1","MALE","CYP","2010","37994.27"
"REHAB_1","ALL","CYP","2011","37820.56"
"REHAB_1","FEMALE","CYP","2011","37508.43"
"REHAB_1","MALE","CYP","2011","38136.40"
"REHAB_1","ALL","CYP","2012","37952.35"
"REHAB_1","FEMALE","CYP","2012","37646.28"
"REHAB_1","MALE","CYP","2012","38262.61"
"REHAB_1","ALL","CYP","2013","38079.89"
"REHAB_1","FEMALE","CYP","2013","37775.44"
"REHAB_1","MALE","CYP","2013","38389.01"
"REHAB_1","ALL","CYP","2014","38223.85"
"REHAB_1","FEMALE","CYP","2014","37918.03"
"REHAB_1","MALE","CYP","2014","38534.83"
"REHAB_1","ALL","CYP","2015","38409.49"
"REHAB_1","FEMALE","CYP","2015","38100.92"
"REHAB_1","MALE","CYP","2015","38723.71"
"REHAB_1","ALL","CYP","2016","38770.97"
"REHAB_1","FEMALE","CYP","2016","38432.05"
"REHAB_1","MALE","CYP","2016","39116.57"
"REHAB_1","ALL","CYP","2017","39173.48"
"REHAB_1","FEMALE","CYP","2017","38796.72"
"REHAB_1","MALE","CYP","2017","39558.10"
"REHAB_1","ALL","CYP","2018","39425.97"
"REHAB_1","FEMALE","CYP","2018","39081.23"
"REHAB_1","MALE","CYP","2018","39778.29"
"REHAB_1","ALL","CYP","2019","39618.31"
"REHAB_1","FEMALE","CYP","2019","39367.87"
"REHAB_1","MALE","CYP","2019","39874.57"
"REHAB_1","ALL","CZE","1990","44570.73"
"REHAB_1","FEMALE","CZE","1990","41693.03"
"REHAB_1","MALE","CZE","1990","47625.27"
"REHAB_1","ALL","CZE","1991","44540.59"
"REHAB_1","FEMALE","CZE","1991","41662.00"
"REHAB_1","MALE","CZE","1991","47595.47"
"REHAB_1","ALL","CZE","1992","44549.04"
"REHAB_1","FEMALE","CZE","1992","41664.51"
"REHAB_1","MALE","CZE","1992","47608.83"
"REHAB_1","ALL","CZE","1993","44606.73"
"REHAB_1","FEMALE","CZE","1993","41712.70"
"REHAB_1","MALE","CZE","1993","47674.66"
"REHAB_1","ALL","CZE","1994","44735.65"
"REHAB_1","FEMALE","CZE","1994","41834.29"
"REHAB_1","MALE","CZE","1994","47809.12"
"REHAB_1","ALL","CZE","1995","44934.90"
"REHAB_1","FEMALE","CZE","1995","42039.26"
"REHAB_1","MALE","CZE","1995","47999.88"
"REHAB_1","ALL","CZE","1996","45159.52"
"REHAB_1","FEMALE","CZE","1996","42279.76"
"REHAB_1","MALE","CZE","1996","48205.25"
"REHAB_1","ALL","CZE","1997","45382.77"
"REHAB_1","FEMALE","CZE","1997","42527.77"
"REHAB_1","MALE","CZE","1997","48400.07"
"REHAB_1","ALL","CZE","1998","45621.26"
"REHAB_1","FEMALE","CZE","1998","42781.60"
"REHAB_1","MALE","CZE","1998","48619.84"
"REHAB_1","ALL","CZE","1999","45897.27"
"REHAB_1","FEMALE","CZE","1999","43057.11"
"REHAB_1","MALE","CZE","1999","48893.87"
"REHAB_1","ALL","CZE","2000","46220.58"
"REHAB_1","FEMALE","CZE","2000","43356.98"
"REHAB_1","MALE","CZE","2000","49239.20"
"REHAB_1","ALL","CZE","2001","46697.03"
"REHAB_1","FEMALE","CZE","2001","43759.14"
"REHAB_1","MALE","CZE","2001","49790.61"
"REHAB_1","ALL","CZE","2002","47339.04"
"REHAB_1","FEMALE","CZE","2002","44285.86"
"REHAB_1","MALE","CZE","2002","50550.29"
"REHAB_1","ALL","CZE","2003","48024.62"
"REHAB_1","FEMALE","CZE","2003","44851.20"
"REHAB_1","MALE","CZE","2003","51358.38"
"REHAB_1","ALL","CZE","2004","48626.74"
"REHAB_1","FEMALE","CZE","2004","45363.32"
"REHAB_1","MALE","CZE","2004","52050.99"
"REHAB_1","ALL","CZE","2005","49032.97"
"REHAB_1","FEMALE","CZE","2005","45745.46"
"REHAB_1","MALE","CZE","2005","52477.94"
"REHAB_1","ALL","CZE","2006","49260.05"
"REHAB_1","FEMALE","CZE","2006","46010.29"
"REHAB_1","MALE","CZE","2006","52660.21"
"REHAB_1","ALL","CZE","2007","49406.38"
"REHAB_1","FEMALE","CZE","2007","46226.89"
"REHAB_1","MALE","CZE","2007","52727.99"
"REHAB_1","ALL","CZE","2008","49505.44"
"REHAB_1","FEMALE","CZE","2008","46412.09"
"REHAB_1","MALE","CZE","2008","52732.37"
"REHAB_1","ALL","CZE","2009","49589.87"
"REHAB_1","FEMALE","CZE","2009","46582.12"
"REHAB_1","MALE","CZE","2009","52723.17"
"REHAB_1","ALL","CZE","2010","49697.53"
"REHAB_1","FEMALE","CZE","2010","46761.05"
"REHAB_1","MALE","CZE","2010","52752.87"
"REHAB_1","ALL","CZE","2011","49816.38"
"REHAB_1","FEMALE","CZE","2011","46943.36"
"REHAB_1","MALE","CZE","2011","52802.41"
"REHAB_1","ALL","CZE","2012","49914.14"
"REHAB_1","FEMALE","CZE","2012","47108.62"
"REHAB_1","MALE","CZE","2012","52826.88"
"REHAB_1","ALL","CZE","2013","50016.32"
"REHAB_1","FEMALE","CZE","2013","47279.84"
"REHAB_1","MALE","CZE","2013","52854.41"
