"Measure code","SEX","COUNTRY_REGION","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"REHAB_15","MALE","ALB","588.21","590.24","593.34","598.00","604.15","611.25","619.33","636.17","638.76","657.01","675.35","684.93","694.15","702.71","710.71","719.57","728.66","737.45","746.71","757.08","769.98","786.18","804.61","826.30","848.50","867.52","889.12","909.67","922.70","932.44"
"REHAB_15","MALE","AND","504.39","498.29","502.14","509.35","521.75","533.87","542.90","552.31","563.77","575.63","589.78","600.91","608.06","599.96","589.29","586.89","585.67","588.50","592.95","601.66","609.45","614.51","617.90","624.55","627.75","633.49","647.01","658.95","666.71","673.16"
"REHAB_15","MALE","ARM","726.80","718.13","709.27","701.17","694.74","692.81","692.75","694.84","697.76","700.96","704.31","703.20","696.08","685.84","676.98","673.10","671.49","668.88","666.06","664.39","665.52","667.99","672.58","676.09","678.99","682.43","682.60","681.91","684.79","687.55"
"REHAB_15","MALE","AUT","661.06","663.14","664.75","665.81","666.93","670.49","670.46","669.27","666.51","664.59","667.47","671.68","676.62","680.73","685.62","691.03","694.37","697.55","699.92","704.07","710.54","716.69","723.09","727.40","732.25","735.04","729.31","727.05","732.48","741.64"
"REHAB_15","MALE","AZE","436.16","429.74","433.88","434.60","435.64","432.94","430.97","429.38","429.18","429.24","430.21","431.35","431.45","431.96","433.82","437.95","445.20","453.33","462.57","472.34","480.67","491.18","504.02","517.78","530.41","540.13","550.41","559.32","565.27","571.08"
"REHAB_15","MALE","BLR","840.99","843.41","846.28","848.95","851.87","854.77","859.73","866.92","874.94","881.86","888.45","895.30","903.74","911.94","919.95","926.49","931.54","936.74","941.24","946.61","952.27","959.78","970.99","981.40","989.13","991.06","949.32","909.69","916.60","931.52"
"REHAB_15","MALE","BEL","619.55","619.68","620.25","622.04","625.21","629.39","633.98","640.18","647.33","656.68","667.13","679.42","693.66","707.24","719.18","727.60","731.80","734.65","736.43","736.61","737.77","737.22","732.32","726.35","723.09","723.96","734.81","745.22","742.34","727.55"
"REHAB_15","MALE","BIH","739.64","732.02","780.22","830.99","867.27","950.04","972.63","978.91","989.76","1005.13","1018.64","1026.04","1029.56","1031.48","1038.78","1049.05","1054.64","1059.46","1067.58","1077.57","1089.97","1103.74","1118.92","1135.04","1151.30","1167.32","1178.73","1189.67","1201.32","1210.73"
"REHAB_15","MALE","BGR","1056.57","1053.14","1050.11","1048.49","1048.10","1049.23","1051.33","1051.21","1050.84","1051.78","1055.48","1060.66","1064.51","1068.41","1072.99","1078.11","1085.50","1095.17","1107.34","1120.17","1132.49","1144.56","1157.15","1169.39","1180.30","1188.39","1183.18","1177.12","1185.02","1195.26"
"REHAB_15","MALE","HRV","917.81","910.88","904.90","901.63","900.05","910.19","923.95","944.98","969.51","992.31","1010.64","1020.93","1028.88","1035.80","1042.69","1050.93","1059.85","1069.46","1078.13","1086.65","1094.83","1100.15","1103.96","1106.68","1109.44","1114.46","1111.98","1112.34","1118.86","1120.13"
"REHAB_15","MALE","CYP","471.61","472.79","473.22","473.24","473.64","474.98","477.16","479.31","482.09","485.06","487.91","490.84","493.39","496.27","499.31","502.64","506.76","510.84","515.39","519.63","522.75","524.30","526.03","527.74","530.71","535.11","544.17","555.02","565.17","574.52"
"REHAB_15","MALE","CZE","951.35","946.83","944.51","943.34","944.97","949.89","955.57","962.75","970.83","979.92","989.82","1001.97","1015.93","1029.32","1040.67","1049.03","1051.39","1049.56","1045.65","1042.30","1042.44","1046.59","1051.56","1057.29","1063.04","1067.78","1067.35","1066.19","1061.99","1045.92"
"REHAB_15","MALE","DNK","654.85","651.22","647.22","643.08","639.53","636.34","634.94","633.83","633.78","634.00","634.78","634.78","634.63","633.07","632.22","632.28","632.85","632.44","630.98","630.76","631.28","632.87","634.65","637.41","639.62","642.67","645.92","651.39","658.30","664.75"
"REHAB_15","MALE","EST","961.66","941.58","927.50","919.20","914.41","914.91","922.12","934.12","946.36","955.93","960.50","954.61","938.80","918.65","896.78","880.13","866.24","851.75","839.29","828.98","823.93","822.41","823.57","826.31","827.42","826.31","810.33","800.24","809.85","824.35"
"REHAB_15","MALE","FIN","663.27","678.33","691.62","704.87","717.28","729.95","743.21","756.43","770.96","784.05","798.50","813.93","829.33","845.14","858.54","869.32","873.52","868.61","860.40","851.88","848.61","849.01","848.10","847.58","848.24","850.12","843.88","836.59","840.94","842.65"
"REHAB_15","MALE","FRA","578.94","578.35","578.52","579.47","580.96","582.93","585.24","588.58","592.01","595.60","599.30","604.82","611.61","619.28","626.88","633.26","639.34","645.00","650.16","655.86","661.61","668.51","675.99","683.44","691.07","697.86","699.18","701.23","709.03","717.26"
"REHAB_15","MALE","GEO","692.41","693.60","699.02","711.30","714.35","717.56","722.61","726.89","732.39","736.99","743.34","752.31","760.45","765.83","770.44","776.45","783.51","790.92","803.26","811.65","819.68","829.41","840.52","853.56","863.78","870.82","871.35","871.08","875.04","879.94"
"REHAB_15","MALE","DEU","608.18","609.15","611.03","611.79","615.11","618.87","620.46","621.51","622.15","625.67","631.64","637.48","643.36","649.34","657.78","668.14","680.05","694.76","710.63","727.87","741.15","747.04","753.47","758.76","765.72","771.37","775.96","779.38","780.76","780.36"
"REHAB_15","MALE","GRC","634.11","635.08","634.88","635.68","638.30","642.16","647.35","654.18","660.55","668.23","674.65","679.35","681.42","682.07","683.94","688.26","694.87","701.61","708.81","716.78","725.42","734.00","741.36","748.76","757.18","766.73","777.64","786.23","793.68","801.85"
"REHAB_15","MALE","HUN","1019.85","1019.56","1016.83","1013.78","1011.04","1010.84","1008.73","1003.87","996.78","991.23","989.34","987.91","981.84","975.93","970.53","967.93","962.75","953.21","943.67","937.93","939.24","946.94","956.43","967.61","979.87","990.45","990.37","989.23","1000.18","1012.51"
"REHAB_15","MALE","ISL","526.61","527.95","529.63","531.00","532.86","536.50","537.17","536.91","535.59","535.18","535.73","539.45","544.15","548.91","553.81","556.31","557.70","557.01","556.63","558.12","561.97","567.26","572.15","577.29","582.40","587.91","596.43","605.19","612.57","618.78"
"REHAB_15","MALE","IRL","486.87","489.77","492.11","494.19","496.27","499.67","502.27","504.73","506.55","508.38","510.52","512.95","514.49","515.24","515.35","515.22","514.54","512.84","510.83","509.61","510.35","512.46","514.90","517.66","521.90","528.17","540.31","553.06","561.89","570.67"
"REHAB_15","MALE","ISR","464.37","465.35","466.12","466.59","467.81","469.46","470.05","469.90","469.34","469.81","472.24","476.89","484.65","489.80","494.49","498.46","502.23","502.41","502.51","503.07","502.67","503.12","503.84","503.57","509.16","510.34","511.86","514.43","516.92","518.33"
"REHAB_15","MALE","ITA","642.96","647.48","650.85","654.03","657.48","662.26","667.87","671.67","674.06","675.31","676.60","673.37","661.35","646.34","634.48","631.90","637.87","644.88","652.68","661.15","669.67","678.99","687.82","697.07","707.31","717.82","734.65","752.10","773.21","804.93"
"REHAB_15","MALE","KAZ","560.61","559.30","558.26","558.50","558.34","559.67","563.45","568.62","574.70","580.50","584.69","587.41","588.87","588.74","588.26","588.13","590.14","594.90","600.92","605.87","608.51","610.44","613.32","616.30","617.53","615.18","603.58","594.44","599.01","606.34"
"REHAB_15","MALE","KGZ","474.97","471.01","466.98","463.78","460.89","457.42","454.69","452.53","450.65","449.36","449.75","448.46","445.52","442.81","440.22","438.28","437.65","437.18","438.39","439.85","444.47","449.33","456.20","463.03","468.87","471.65","468.83","466.91","469.59","472.80"
"REHAB_15","MALE","LVA","996.36","969.98","948.90","933.13","922.57","919.97","929.08","946.10","965.59","982.29","992.16","989.97","978.26","963.14","947.16","936.64","929.10","921.73","917.43","916.97","921.10","928.66","936.69","943.65","949.49","952.51","941.76","934.91","948.03","967.25"
"REHAB_15","MALE","LTU","894.35","880.23","869.55","861.40","856.90","856.70","863.00","874.08","887.19","900.32","910.45","916.60","917.34","917.03","918.84","924.24","931.15","934.73","936.77","940.76","947.34","953.89","957.21","959.12","959.16","958.88","945.86","937.70","950.56","971.73"
"REHAB_15","MALE","LUX","667.05","660.44","654.00","647.47","641.32","637.23","632.89","627.34","621.50","616.41","613.01","610.00","607.47","604.34","601.02","600.23","600.82","603.07","604.74","606.65","608.79","609.08","607.88","606.95","606.37","608.31","614.63","622.86","627.60","632.56"
"REHAB_15","MALE","MLT","515.13","513.23","511.90","512.10","514.03","517.94","522.42","527.21","533.32","541.11","549.05","556.84","564.52","571.99","580.72","589.47","598.09","606.74","614.86","624.18","632.24","639.56","645.87","652.05","660.46","670.87","691.51","711.13","720.07","724.74"
"REHAB_15","MALE","MNE","","","","","","","","","","","","","","","","","886.19","890.92","896.26","901.61","908.20","915.85","924.58","932.44","940.27","947.56","955.06","962.96","969.69","976.75"
"REHAB_15","MALE","NLD","523.59","523.71","523.39","523.42","523.89","524.49","525.64","526.22","526.52","527.08","528.17","530.06","532.18","533.43","535.85","539.13","542.86","547.39","551.94","557.69","565.12","574.62","586.08","597.94","610.41","622.40","632.20","643.03","656.01","669.55"
"REHAB_15","MALE","MKD","743.96","746.18","749.87","755.14","761.46","768.08","773.85","768.96","764.82","793.17","823.98","829.78","830.95","836.10","842.92","851.94","860.05","869.52","879.14","888.81","899.60","907.62","916.93","926.46","936.83","945.75","956.74","968.91","978.53","988.10"
"REHAB_15","MALE","NOR","703.07","702.83","701.77","700.22","698.77","697.39","695.38","691.97","688.37","685.75","685.33","689.98","698.11","708.30","718.71","727.15","733.18","737.31","739.92","741.85","744.12","746.77","749.57","753.12","757.31","761.55","765.40","771.39","781.37","793.04"
"REHAB_15","MALE","POL","789.27","784.78","781.43","779.57","779.59","781.05","784.37","789.62","795.76","802.36","808.88","814.21","818.60","822.46","826.69","832.49","838.70","844.45","849.94","856.10","863.43","872.03","880.90","889.75","898.96","907.87","915.74","924.20","935.36","948.54"
"REHAB_15","MALE","PRT","683.98","683.53","682.54","681.16","679.75","680.01","679.97","678.20","675.15","671.90","669.92","668.57","667.21","664.44","662.77","661.37","659.74","654.90","649.25","645.41","644.31","647.81","652.26","658.03","664.06","670.35","676.02","682.27","691.77","702.75"
"REHAB_15","MALE","MDA","764.65","758.80","760.23","759.39","756.64","755.46","754.73","756.93","760.18","765.07","770.09","775.88","781.64","786.39","790.83","794.31","797.13","800.54","804.56","809.03","814.64","829.13","856.81","888.99","918.70","935.54","934.40","932.76","945.53","961.99"
"REHAB_15","MALE","ROU","911.30","906.74","902.34","899.32","897.78","899.65","901.32","903.36","905.50","909.10","914.14","915.79","913.40","909.84","907.62","910.90","916.21","923.57","931.46","939.54","950.01","961.99","976.84","991.78","1005.40","1016.85","1016.83","1016.79","1025.75","1037.67"
"REHAB_15","MALE","RUS","897.28","886.00","878.08","871.48","867.03","867.39","875.75","890.34","906.25","922.10","932.68","935.84","934.73","929.72","926.41","927.02","933.44","945.12","956.49","966.39","972.01","972.36","970.09","964.81","957.84","951.21","936.45","927.87","934.58","945.06"
"REHAB_15","MALE","SRB","","","","","","","","","","","","","","","","","979.84","984.72","990.61","995.79","999.37","1001.32","1001.34","1003.01","1005.06","1006.36","1012.33","1020.83","1030.32","1039.33"
"REHAB_15","MALE","SVK","840.55","846.84","851.98","856.75","862.15","866.50","868.87","869.78","869.66","871.00","874.63","879.87","886.72","893.94","901.12","908.07","912.72","914.76","915.84","918.18","922.76","930.04","938.55","947.71","957.92","968.61","970.90","973.25","985.60","998.11"
"REHAB_15","MALE","SVN","945.71","936.50","929.64","925.94","925.60","928.21","933.96","943.60","955.06","968.58","981.65","996.16","1012.68","1029.87","1045.23","1056.38","1063.93","1068.98","1072.79","1076.57","1080.88","1081.98","1079.79","1076.05","1074.35","1077.59","1084.06","1091.41","1089.87","1077.74"
"REHAB_15","MALE","ESP","606.56","610.72","615.23","620.37","625.07","629.70","635.80","641.76","647.14","651.75","654.59","657.03","657.20","656.36","655.10","653.33","650.85","644.54","637.06","631.09","627.23","626.64","625.20","624.22","624.70","626.70","632.09","638.78","647.44","656.82"
"REHAB_15","MALE","SWE","732.57","727.09","722.14","718.49","716.68","718.22","721.08","723.81","727.16","729.90","734.51","737.35","737.98","738.18","738.04","739.33","741.25","744.34","748.33","751.14","753.46","753.99","753.71","753.13","754.21","756.94","771.23","787.46","794.16","800.93"
"REHAB_15","MALE","CHE","714.44","717.90","721.32","725.36","728.96","731.85","734.22","736.36","738.12","740.51","743.23","744.88","744.83","743.61","741.92","741.11","739.81","736.70","732.79","729.89","727.66","725.44","722.83","720.10","719.15","721.20","728.85","737.85","740.89","739.73"
"REHAB_15","MALE","TJK","356.90","348.50","364.64","434.53","444.87","437.11","444.11","440.11","436.74","431.92","427.54","423.71","419.46","414.97","410.88","407.72","405.36","403.10","401.00","399.87","400.08","401.70","405.47","410.58","415.73","420.29","426.94","432.39","432.07","429.77"
"REHAB_15","MALE","TUR","351.57","352.03","355.49","358.23","362.71","366.93","372.28","377.90","383.81","406.43","408.88","415.36","421.20","427.01","433.47","440.42","448.16","456.03","464.74","473.30","481.74","492.02","503.37","514.59","525.27","535.15","547.57","558.67","567.92","575.29"
"REHAB_15","MALE","TKM","349.32","351.08","353.07","353.73","353.50","354.02","355.98","359.35","363.13","367.50","372.29","377.63","382.32","387.23","392.33","398.59","406.06","415.10","424.99","435.25","445.21","454.95","468.64","482.08","494.45","504.27","512.15","519.97","526.66","532.89"
"REHAB_15","MALE","UKR","933.05","923.61","914.19","905.70","899.76","896.65","896.53","898.54","900.76","904.18","906.81","905.72","897.92","887.01","878.75","875.27","879.50","886.81","895.28","904.57","911.11","914.26","914.59","913.33","917.85","924.85","948.65","973.88","983.48","990.22"
"REHAB_15","MALE","GBR","575.85","571.85","568.49","565.89","564.66","565.08","566.42","568.22","570.36","572.88","575.92","579.95","585.09","590.40","595.20","598.86","599.86","598.96","597.03","595.59","596.15","597.44","598.61","599.84","601.74","604.74","614.16","624.78","629.09","631.70"
"REHAB_15","MALE","UZB","388.70","388.36","387.42","386.86","385.73","384.72","384.71","384.98","386.04","387.16","388.84","390.74","392.51","394.82","396.76","398.66","401.68","404.68","408.33","411.39","415.00","421.55","430.96","441.93","451.77","458.69","465.09","470.59","476.43","482.47"
"REHAB_16","ALL","ALB","295.38","298.91","302.73","306.94","311.70","316.98","322.00","320.67","319.71","331.69","344.47","351.81","359.13","366.18","373.08","380.84","389.39","398.27","407.38","416.84","426.79","437.52","448.71","461.12","473.24","483.52","492.22","501.86","512.16","522.13"
"REHAB_16","ALL","AND","244.29","241.44","243.37","245.75","253.12","260.43","265.65","271.35","276.94","283.61","292.06","299.45","306.85","303.12","299.40","301.21","302.52","306.44","310.54","317.93","324.15","331.93","337.18","341.47","343.55","347.24","352.06","354.82","356.94","358.87"
"REHAB_16","ALL","ARM","437.61","442.13","445.69","448.47","451.43","457.83","464.07","470.50","476.74","483.24","492.99","503.09","512.55","520.35","526.88","535.73","543.05","548.99","552.26","555.09","561.27","568.05","575.00","579.73","583.89","590.28","595.47","600.54","604.31","608.13"
"REHAB_16","ALL","AUT","363.31","359.99","357.17","354.72","353.65","355.37","356.26","357.51","358.33","359.83","363.44","366.57","370.91","374.48","378.76","384.42","388.17","391.93","394.78","398.67","404.19","408.02","411.03","412.22","413.72","415.86","416.05","417.14","416.88","416.34"
"REHAB_16","ALL","AZE","399.91","400.45","398.88","397.14","394.68","392.00","391.58","390.16","389.58","389.86","390.24","392.99","394.27","396.46","398.25","399.37","400.61","399.14","397.68","396.91","396.75","399.13","400.80","402.86","405.06","407.26","410.54","413.65","417.49","421.95"
